no,word,created_at,updated_at,use,example,part_of_speech,pronunciation,mean
5628,약,2024-01-04 19:04:00,2024-01-15 09:27:00,Y,"[[""약을 먹고 나니 신기하게도 기침이 멎었다."",""의사는 환자를 진찰하고 나서 병에 맞는 약을 처방해 주었다."",""약사는 환자에게 약을 주면서 식후 30분 후에 복용하라고 말했다.""]]",명사,[약],"[""병이나 상처 등을 낫게 하거나 예방하기 위하여 먹거나 바르거나 주사하는 물질.""]"
5629,마스크,2024-01-04 19:04:00,2024-01-05 11:05:00,Y,"[[""마스크를 끼다."",""그는 감기를 옮기지 않으려고 마스크를 썼다."",""밖에 먼지가 많은 날에는 건강을 위해 마스크를 써야 한다.""]]",명사,[마스크],"[""병균이나 먼지, 찬 공기 등을 막기 위하여 입과 코를 가리는 물건.""]"
5630,떡볶이,2024-01-04 19:04:00,,Y,"[[""가끔씩 학창 시절 자주 사 먹었던 떡볶이가 먹고 싶다."",""이 분식집에서는 떡볶이를 시키면 오뎅과 계란도 함께 넣어 준다.""]]",명사,[떡뽀끼],"[""적당히 자른 가래떡에 간장이나 고추장 등의 양념과 여러 가지 채소를 넣고 볶은 음식.""]"
5631,김밥,2024-01-04 19:04:00,,Y,"[[""우리 아이는 소고기 김밥을 좋아한다."",""지수는 김밥을 만들다가 잘 되지 않자 사다 먹는 것이 낫겠다고 생각했다.""]]",명사,[김ː밥/김ː빱],"[""밥과 여러 가지 반찬을 김으로 말아 싸서 썰어 먹는 음식.""]"
5624,물건,2024-01-04 19:04:00,,Y,"[[""바닥에 떨어져 있는 물건은 다름 아닌 내 시계였다."",""아이가 남의 물건을 훔쳤을 때에는 따끔하게 혼을 내야 한다."",""아버지는 아무리 갖고 싶은 물건이더라도 꼭 필요한 물건이 아니면 절대 사지 않는 사람이었다.""],[""나도 따내지 못한 계약을 따내다니 그 친구 물건은 물건이네요."",""큰 경기에서도 전혀 긴장을 하지 않는 걸 보니 김 선수는 분명 큰 물건이 될 선수였다."",""선생님은 어려운 계산도 척척 해 내는 승규를 보고 물건이라며 칭찬을 아끼지 않았다.""],[""나는 큰 체구에 비해 물건이 작아 고민이다."",""사람들은 그 남자의 물건이 다른 사람들에 비해 크다며 수군거렸다.""],[""나는 팔다 남은 물건을 싼값에 구입했다."",""시장이나 백화점은 사람들이 물건을 사고파는 곳이다."",""손님들이 보기 좋도록 점원이 물건들을 진열대에 진열했다.""]]",명사,[물건],"[""일정한 모양을 갖춘 어떤 물질."",""(비유적으로) 어떤 분야에서 제법 실력이 좋은 사람."",""(완곡한 말로) 남자의 성기."",""사고파는 물품.""]"
5625,카드,2024-01-04 19:04:00,2024-01-05 11:06:00,Y,"[[""생일 카드."",""크리스마스에 나는 친구들로부터 크리스마스 카드를 받았다."",""생일을 맞은 지수에게 우리는 생일 축하 인사가 담긴 카드를 주었다.""]]",명사,[카드],"[""특별한 날을 기념하거나 인사를 전하기 위해 그림이나 장식, 글 등을 인쇄한 종이.""]"
5522,오,2024-01-04 19:04:00,2024-01-05 14:27:00,Y,"[[""이에 삼을 더하면 오이다."",""십 분의 오는 반이 된다.""]]",수사,[오ː],"[""사에 일을 더한 수.""]"
5523,육,2024-01-04 19:04:00,2024-01-05 14:28:00,Y,"[[""삼에 이를 곱하면 육이다."",""육을 삼으로 나누면 이가 된다.""]]",수사,[육],"[""오에 일을 더한 수.""]"
5524,칠,2024-01-04 19:04:00,2024-01-05 14:28:00,Y,"[[""칠에서 이를 빼면 오이다."",""나는, 육, 칠, 팔, 구, 십, 숫자를 셌다.""]]",수사,[칠],"[""육에 일을 더한 수.""]"
5525,팔,2024-01-04 19:04:00,2024-01-15 09:21:00,Y,"[[""십에서 이를 빼면 팔이다."",""남자는 공 여덟 개를 가져와 일부터 팔까지의 숫자를 썼다.""]]",수사,[팔],"[""칠에 일을 더한 수.""]"
5526,구,2024-01-04 19:04:00,2024-01-05 14:29:00,Y,"[[""삼 곱하기 삼은 구이다."",""십에서 일을 빼면 구가 된다.""]]",수사,[구],"[""팔에 일을 더한 수.""]"
5527,십,2024-01-04 19:04:00,2024-01-05 14:30:00,Y,"[[""십을 오로 나누면 이가 된다."",""십은 칠보다 삼이 더 큰 수이다.""]]",수사,[십],"[""구에 일을 더한 수.""]"
5528,학년,2024-01-04 19:04:00,,Y,"[[""지난 학년 때 배웠던 내용을 잘 정리하고 새 학년을 맞이해야 한다."",""새 학년, 새 학기가 시작되면 학생들은 열심히 공부를 하겠다고 새로운 각오를 다진다.""],[""학년이 올라가면 난이도가 높아지기 마련이다."",""지수와 유민이는 학년은 다르지만 어렸을 적부터 친구처럼 지내 왔다.""]]",명사,[항년],"[""학교 교육에서 일 년 동안의 학습 과정의 단위."",""학습 수준에 따라 일 년 단위로 구분한 학교 교육의 단계.""]"
5529,반,2024-01-04 19:04:00,2024-01-05 15:43:00,Y,"[[""삼 학년 일 반."",""옆 반 반장이 반 대항 농구 시합을 하자고 했다."",""노래 대회에서 우리 반 학생들은 모두 빨간 옷을 입고 노래를 불렀다.""]]",명사,[반ː],"[""학교에서 한 학년을 교실 단위로 나눈 집단.""]"
5530,책,2024-01-04 19:04:00,,Y,"[[""책꽂이에는 많은 종류의 책들이 빼곡하게 꽂혀 있었다."",""글을 모르는 아이를 위해 나는 책을 소리 내어 읽어 주었다."",""서점 안에 들어서자 많은 책이 진열되어 있었고 사람들은 한 쪽에 앉아 책을 읽고 있었다.""],[""그 자료는 원래 14책이었으나 현재는 11책만이 전하고 있다."",""그 마을에 관련된 전설은 '민간 전설집' 제4권 3책에 실려 있었다.""],[""없음""]]",명사,[책],"[""글이나 그림 등을 인쇄하여 묶어 놓은 것."",""옛 서적이나 여러 장의 종이를 하나로 묶은 것을 세는 단위."",""‘서적’의 뜻을 나타내는 말.""]"
5531,공책,2024-01-04 19:04:00,,Y,"[[""학생들은 선생님이 칠판에 쓴 내용을 공책에 적었다."",""나는 평소 공책에 정리해 둔 내용을 중심으로 시험공부를 하였다.""]]",명사,[공책],"[""글씨를 쓰거나 그림을 그릴 수 있도록 줄이 쳐져 있거나 빈 종이로 매어 놓은 책.""]"
5520,삼,2024-01-04 19:04:00,2024-01-05 14:26:00,Y,"[[""일에 이를 더하면 삼이 된다."",""삼십을 십으로 나눈 값은 삼이다.""]]",수사,[삼],"[""이에 일을 더한 수.""]"
5521,사,2024-01-04 19:04:00,2024-01-05 14:27:00,Y,"[[""이의 두 배는 사이다."",""십에서 육을 빼면 사이다.""]]",수사,[사ː],"[""삼에 일을 더한 수.""]"
5532,필통,2024-01-04 19:04:00,,Y,"[[""아버지 책상 위에 놓인 필통에는 고급 만년필들이 많이 꽂혀 있다."",""화실에는 학생들의 이름표가 붙은 많은 호의 붓들이 필통에 보관되어 있다.""],[""할머니는 학교에 입학하는 손녀를 위해 손수 천을 떠 필통을 만들어 주셨다."",""건망증이 심한 나는 학교나 도서관에서 필통을 자주 놓고 오는 바람에 잃어버린 적이 많다.""]]",명사,[필통],"[""붓, 연필 등의 필기구를 꽂아 놓는 통."",""연필, 지우개 등을 넣어서 가지고 다니는 주머니나 상자.""]"
5533,연필,2024-01-04 19:04:00,,Y,"[[""승규는 공책에 연필로 무엇인가를 끼적거리고 있었다."",""민준이는 연필을 깎는 것이 귀찮아서 샤프를 쓴다."",""지수의 필통 안에는 연필 두 자루와 지우개가 들어 있었다.""]]",명사,[연필],"[""가늘고 긴 검은색 심을 나무 막대 속에 넣어 글씨를 쓰거나 그림을 그릴 때 쓰는 도구.""]"
5536,크레파스,2024-01-04 19:04:00,,Y,"[[""나는 차가운 느낌의 사인펜보다 부드러운 질감의 크레파스를 더 좋아한다."",""아버지는 유치원에 입학한 동생에게 사십여 색의 크레파스를 선물해 주셨다.""]]",명사,[크레파스],"[""크레용과 파스텔의 특징을 따서 만든 막대 모양의 색칠 도구.""]"
5537,가방,2024-01-04 19:04:00,,Y,"[[""승규는 어깨에 가방을 메고 여행을 나섰다."",""엄마는 아이의 가방에 준비물을 챙겨 넣었다."",""수업 시간이 되자 학생들은 가방에서 교과서와 공책을 꺼냈다.""]]",명사,[가방],"[""물건을 넣어 손에 들거나 어깨에 멜 수 있게 만든 것.""]"
5538,이것,2024-01-04 19:04:00,,Y,"[[""이것은 책상입니다."",""우선 이것부터 받으세요."",""저기 있는 저것보다는 여기 이것이 낫다."",""지금은 이것뿐이지만 우리 집에 가면 더 줄 수도 있다.""],[""정정당당하게 사는 것, 이것이야말로 떳떳한 삶이다."",""자식들이 건강하게 자라는 것, 내 소원은 이것 하나밖에 없다.""],[""이것들이 정말 죽고 싶나?"",""내가 이것 때문에 못 살아."",""이것들이 감히 여기가 어디라고."",""이것들이 사람을 어떻게 보는 거야?""],[""이것이 제법 똑똑하고 말을 잘 듣는답니다."",""이것아, 그래 그동안 얼마나 고생이 많았니?"",""제 어미가 없으면 이것들은 불쌍해서 어떡하나?""]]",대명사,[이걷],"[""말하는 사람에게 가까이 있거나 말하는 사람이 생각하고 있는 것을 가리키는 말."",""바로 앞에서 이야기한 대상을 가리키는 말."",""(낮잡아 이르는 말로) 이 사람."",""(귀엽게 이르는 말로) 이 아이.""]"
5539,저것,2024-01-04 19:04:00,,Y,"[[""“저것이 무슨 나무인지 알겠어?” 친구는 멀리 보이는 나무 하나를 가리켰다."",""오빠는 바다 위에 떠 있는 배를 바라보며 자기도 저것을 타고 외국에 갈 거라고 했다.""],[""저것이 우리를 배신하다니 용서할 수 없다."",""말을 안 듣는다고 저것을 때릴 수도 없고 정말 미치겠다.""],[""내가 없으면 저것은 누가 돌볼지 걱정이다."",""어린 저것들도 서로 형제인 걸 알고 챙겨주는 걸 보니 신기하다.""]]",대명사,[저걷],"[""말하는 사람과 듣는 사람으로부터 멀리 있는 것을 가리키는 말."",""(낮잡아 이르는 말로) 저 사람."",""(귀엽게 이르는 말로) 저 아이.""]"
5540,그것,2024-01-04 19:04:00,,Y,"[[""이것은 내 책이고, 네 옆에 있는 그것이 네 책이다."",""여자는 친구가 들고 있던 가방을 보며 어디에서 그것을 샀느냐고 물어보았다."",""선생님은 민준이 옆에 있는 라디오를 가리키며 그것은 우리 반 물건이 아닌 것 같다고 말씀하셨다.""],[""내가 미국의 수도를 모른다고 하자 친구는 그것도 모르냐며 크게 웃었다."",""자유롭게 생활할 수 있다는 것, 그것이 혼자 사는 것의 가장 큰 장점이다."",""김 선생은 나에게 술 한 병을 주며 자기는 건강이 안 좋아 그것을 마시지 못한다고 했다.""],[""이제는 나 싫다고 떠난 그것들의 얼굴도 보고 싶지 않다."",""그것들을 또 용서해 주다니 당신은 너무 착한 것 같아요."",""가게 주인은 그것들이 또 와서 물건을 부수고 돈을 가져갔다며 한숨을 쉬었다.""],[""지수 딸들 봤어? 그것들 아주 제 엄마랑 똑같이 생겼더라."",""잠시도 아이와 떨어지지 않으려는 언니가 회사에 있을 때는 그것들이 보고 싶어서 어떻게 견디는지 모르겠다.""]]",대명사,[그걷],"[""듣는 사람에게 가까이 있거나 듣는 사람이 생각하고 있는 것을 가리키는 말."",""앞에서 이미 이야기한 대상을 가리키는 말."",""(낮잡아 이르는 말로) 그 사람."",""(귀엽게 이르는 말로) 그 아이.""]"
5541,뭐,2024-01-04 19:04:00,,Y,"[[""방금 뭐라고 했어?"",""지금 옷 안에 감추고 있는 게 뭐죠?"",""뭐 때문에 나한테 삐쳐서 말도 안 하는 거야?""],[""나는 뭐라고 해야 할지 몰라서 머뭇거렸다."",""이렇게 시간만 보내지 말고 나가서 뭐라도 하자!"",""이번 한 번만 넘어가 주면 당신이 시키는 건 뭐든지 하겠네.""],[""제가 글쎄 오늘 지각했지 뭐예요."",""그 여자, 얼마나 예쁜지 내가 한눈에 반했지 뭐야."",""오늘 준비물을 깜빡 잊었지 뭐니.""]]",대명사,[뭐ː],"[""모르는 사실이나 사물을 가리키는 말."",""정해지지 않은 대상이나 굳이 이름을 밝힐 필요가 없는 대상을 가리키는 말."",""이미 일어난 뜻밖의 일이나 상황에 놀라거나 후회하거나 아쉬워하면서 그것을 강조함을 나타내는 말.""]"
5544,둘,2024-01-04 19:04:00,,Y,"[[""셋에서 둘을 빼면 하나이다."",""나는 아들 하나와 딸 하나로 자식이 둘이다.""]]",수사,[둘ː],"[""하나에 하나를 더한 수.""]"
5545,셋,2024-01-04 19:04:00,,Y,"[[""열에서 셋을 빼면 일곱이 된다."",""식탁 주위에는 의자가 셋이 있다."",""할아버지는 손자가 셋이고 손녀가 둘이다.""]]",수사,[섿ː],"[""둘에 하나를 더한 수.""]"
5546,넷,2024-01-04 19:04:00,,Y,"[[""다섯에서 넷을 빼면 하나이다."",""다들 집에 가고 남은 사람은 나와 승규, 민준이, 지수, 이렇게 넷뿐이었다.""]]",수사,[넫ː],"[""셋에 하나를 더한 수.""]"
5534,지우개,2024-01-04 19:04:00,,Y,"[[""나는 연필로 쓴 편지가 마음에 들지 않아 지우개로 모두 지운 다음에 펜으로 편지를 다시 썼다."",""나는 지우개를 따로 들고 다니기가 귀찮아서 끝에 지우개에 달린 연필을 가지고 다닌다.""],[""나는 교실 안에서 지우개를 털려는 지수에게 분필 가루가 날린다며 밖에 나가서 털라고 말했다."",""주번은 선생님이 나가시고 난 후 선생님이 칠판에 쓰신 글씨를 지우개로 깨끗이 지웠다."",""화이트보드를 지우려고 보니 지우개가 없어서 나는 일단 휴지로 대충 닦아 냈다.""]]",명사,[지우개],"[""연필로 쓴 것을 지우는, 고무로 만든 물건."",""칠판이나 화이트보드에 쓴 것을 지우는 물건.""]"
5535,스케치북,2024-01-04 19:04:00,,Y,"[[""아이들은 모두 스케치북을 꺼내서 오늘의 주제인 꽃을 그리기 시작했다."",""스케치북을 넘기던 엄마는 자신의 웃는 얼굴이 그려진 아이의 그림을 보고 미소를 지었다.""]]",명사,[스케치북],"[""그림을 그릴 수 있는 하얀 도화지를 여러 장 묶어 놓은 책.""]"
5547,다섯,2024-01-04 19:04:00,,Y,"[[""이사를 하려면 최소한 사람이 다섯은 필요했다."",""우리 가족은 엄마, 아빠, 형, 동생, 나, 이렇게 다섯이다.""]]",수사,[다섣],"[""넷에 하나를 더한 수.""]"
